id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,expires_date
4793,1201,Visa,Debit,4423423702094848,362,YES,1,$40710,09/2010,2010,No,2031-03-01
2744,1201,Mastercard,Debit,5614281662886512,906,YES,2,$61355,04/2015,2015,No,2032-10-01
1442,195,Discover,Credit,6649382937549507,898,YES,1,$20400,02/2020,2020,No,2031-08-01
1528,874,Mastercard,Debit,5578581367019951,532,YES,1,$28066,02/2020,2020,No,2030-11-01
5790,1317,Mastercard,Debit,5504388217788243,389,YES,1,$9059,12/2003,2022,No,2035-11-01
3576,1317,Mastercard,Credit,5765192294312489,244,YES,2,$6300,06/2014,2014,No,2028-02-01
4909,1317,Mastercard,Debit,5049590350537184,287,YES,1,$12793,09/2017,2017,No,2033-07-01
1529,1317,Mastercard,Credit,5171047603573611,472,YES,1,$7800,02/2020,2020,No,2028-11-01
1530,785,Mastercard,Debit (Prepaid),5802808293999580,374,NO,1,$80,02/2020,2020,No,2033-02-01
2638,662,Mastercard,Debit,5178588521108553,647,YES,2,$28747,04/2010,2010,No,2033-11-01
3092,662,Mastercard,Debit (Prepaid),5419683819223054,690,YES,2,$110,05/2011,2025,No,2035-09-01
5107,847,Mastercard,Debit (Prepaid),5207548471157063,310,YES,2,$112,10/2008,2026,No,2035-06-01
3416,847,Discover,Credit,6133343341617022,252,NO,2,$9700,06/2009,2025,No,2034-12-01
5581,847,Visa,Credit,4013077897978419,359,YES,1,$8600,11/2009,2014,No,2032-11-01
5998,847,Mastercard,Debit,5160679758487908,716,YES,2,$19629,12/2010,2025,No,2033-01-01
1531,685,Mastercard,Debit,5208287929207582,668,YES,2,$20769,02/2020,2020,No,2034-10-01
1532,685,Mastercard,Debit,5568206290590571,658,YES,1,$16371,02/2020,2020,No,2035-11-01
1533,685,Mastercard,Credit,5316978994490034,145,YES,1,$12500,02/2020,2020,No,2035-11-01
1534,685,Mastercard,Debit,5548416164877894,573,YES,1,$18976,02/2020,2020,No,2035-06-01
2354,617,Mastercard,Debit,5124149352966224,255,YES,2,$26147,03/2016,2016,No,2029-02-01
1810,23,Visa,Debit (Prepaid),4140588094739369,914,YES,2,$74,02/2020,2020,No,2030-11-01
1811,339,Visa,Debit,4728985692143254,894,YES,2,$13964,02/2020,2020,No,2028-09-01
1062,280,Visa,Credit,4914230230023485,149,YES,2,$12000,02/2005,2013,No,2032-10-01
5856,280,Mastercard,Debit,5503346026525353,281,YES,2,$14710,12/2006,2016,No,2031-08-01
2959,280,Mastercard,Credit,5625623929407723,413,NO,2,$5600,05/2008,2025,No,2031-07-01
2826,280,Mastercard,Debit,5836255998556368,124,YES,2,$14592,05/2002,2018,No,2035-03-01
4404,1473,Mastercard,Debit,5144019472845640,991,YES,1,$16791,08/2013,2013,No,2030-08-01
3839,1473,Mastercard,Debit,5401708824823369,387,YES,1,$15909,07/2008,2022,No,2035-03-01
1535,1473,Mastercard,Debit,5090437031916520,678,NO,2,$13466,02/2020,2020,No,2030-11-01
5108,65,Mastercard,Debit,5427512329623870,476,YES,2,$5066,10/2008,2016,No,2034-10-01
4585,65,Visa,Debit,4270727314191306,431,YES,2,$13452,09/2005,2026,No,2029-02-01
3156,1353,Visa,Debit,4092359255548687,548,YES,1,$22566,05/2014,2014,No,2035-12-01
1536,1353,Mastercard,Debit (Prepaid),5739755420014539,543,YES,2,$101,02/2020,2020,No,2028-11-01
4200,1353,Mastercard,Debit,5884169220100958,380,YES,1,$17860,08/2007,2010,No,2030-12-01
1812,1353,Visa,Debit,4739129887814779,840,YES,1,$13635,02/2020,2020,No,2033-07-01
1537,736,Mastercard,Credit,5428449359468275,692,YES,1,$13500,02/2020,2020,No,2034-03-01
4482,1670,Visa,Debit,4011659941572561,523,YES,1,$24501,08/2019,2019,No,2031-10-01
3304,1670,Visa,Credit,4281818687372228,956,YES,1,$15100,06/2005,2025,No,2028-07-01
5809,1670,Mastercard,Debit,5537300534138484,933,YES,2,$14709,12/2026,2013,No,2035-03-01
5603,1670,Mastercard,Debit,5770348525427389,914,NO,1,$45782,11/2010,2015,No,2035-01-01
1813,1474,Visa,Debit,4559380028737071,791,YES,1,$33397,02/2020,2020,No,2031-09-01
2032,951,Mastercard,Debit (Prepaid),5978230791001469,310,YES,1,$80,03/2002,2022,No,2031-08-01
2942,951,Visa,Credit,4609960492769091,512,YES,2,$5400,05/2007,2013,No,2032-10-01
3330,951,Visa,Debit,4717280495507382,268,YES,1,$8374,06/2006,2010,No,2029-01-01
3418,1818,Mastercard,Debit,5630819721997639,160,YES,2,$23691,06/2009,2015,No,2034-05-01
2259,1818,Visa,Debit,4536093921633369,783,YES,2,$15817,03/2010,2013,No,2029-10-01
4711,1818,Mastercard,Debit,5403878573257240,553,YES,2,$36912,09/2009,2015,No,2034-08-01
1814,1450,Visa,Debit,4752300617048436,511,YES,2,$36976,02/2020,2020,No,2029-04-01
5130,1789,Visa,Debit,4719376429761062,716,YES,1,$15981,10/2008,2022,No,2033-04-01
5911,767,Visa,Debit,4465904146461429,172,YES,2,$12758,12/2007,2025,No,2034-07-01
2111,767,Mastercard,Debit,5753826788441344,195,YES,2,$13209,03/2006,2026,No,2033-12-01
3577,678,Mastercard,Debit,5815197990139669,528,YES,2,$16703,06/2014,2014,No,2032-06-01
3040,678,Discover,Credit,6863075164690679,357,YES,2,$7300,05/2010,2010,No,2032-10-01
1300,678,Mastercard,Credit,5190363040476849,377,YES,2,$8600,02/2012,2026,No,2032-08-01
4415,471,Visa,Credit,4610283928454577,340,YES,2,$22000,08/2013,2013,No,2030-05-01
5402,471,Mastercard,Debit,5402165032954536,383,YES,1,$29739,11/2026,2022,No,2028-06-01
3048,757,Mastercard,Debit,5604853881293164,942,YES,2,$12905,05/2010,2010,No,2029-04-01
4175,757,Mastercard,Debit,5304174233835471,603,YES,2,$447,08/2006,2015,No,2029-05-01
5458,757,Mastercard,Debit,5018201035940907,623,YES,1,$22100,11/2006,2024,No,2028-09-01
3947,757,Visa,Debit,4364504555846512,787,YES,2,$7616,07/2010,2010,No,2032-09-01
5337,1724,Mastercard,Debit,5693890310196695,794,YES,1,$12551,10/2019,2019,No,2034-10-01
1313,1603,Mastercard,Debit,5495606147026040,810,YES,2,$14223,02/2013,2013,No,2034-02-01
2138,1603,Discover,Credit,6439934247827371,549,NO,1,$11200,03/2007,2007,No,2034-03-01
2381,1603,Mastercard,Credit,5903180777410762,618,YES,1,$14000,03/2019,2019,No,2029-01-01
5981,1603,Visa,Debit (Prepaid),4982837709455785,119,YES,2,$79,12/2009,2024,No,2033-10-01
1815,224,Visa,Debit,4254478565698366,642,YES,2,$13547,02/2020,2020,No,2029-10-01
1538,808,Mastercard,Debit,5366108681709753,691,YES,1,$12626,02/2020,2020,No,2031-08-01
3969,808,Mastercard,Debit,5559631785400356,138,YES,2,$17042,07/2011,2025,No,2034-03-01
3516,808,Mastercard,Debit,5868987765320423,849,YES,2,$11930,06/2011,2025,No,2034-08-01
5427,1326,Mastercard,Debit,5921343520642553,630,YES,2,$10442,11/2005,2021,No,2029-08-01
5561,1326,Mastercard,Debit,5576058870888177,200,YES,2,$23296,11/2009,2014,No,2035-08-01
5212,158,Visa,Debit,4436697575956445,894,YES,1,$19555,10/2010,2010,No,2029-01-01
5722,1928,Mastercard,Credit,5503548049749435,850,NO,1,$14800,11/2016,2016,No,2033-05-01
2434,1928,Visa,Credit,4669390579436584,661,YES,2,$11300,04/2002,2025,No,2029-03-01
2442,1928,Mastercard,Debit (Prepaid),5241112690809802,740,YES,1,$31,04/2003,2010,No,2029-11-01
4493,1928,Mastercard,Debit,5622935637285354,799,YES,1,$24090,09/1998,2024,No,2034-11-01
2112,1575,Mastercard,Debit,5700169734076825,638,YES,1,$18138,03/2006,2022,No,2032-05-01
3635,1575,Visa,Debit (Prepaid),4323953877431034,830,YES,3,$74,06/2018,2018,No,2028-02-01
5582,1575,Visa,Debit,4753063175082230,352,YES,2,$35791,11/2009,2024,No,2031-05-01
1539,1608,Mastercard,Debit,5604896104987546,330,YES,1,$15116,02/2020,2020,No,2035-02-01
2960,1455,Mastercard,Debit,5738438340474113,798,YES,1,$427,05/2008,2010,No,2029-02-01
4863,1916,Visa,Debit,4815373260593647,733,YES,2,$10211,09/2013,2013,No,2034-12-01
5077,1916,Mastercard,Debit,5363716613146250,937,YES,1,$11940,10/2007,2025,No,2030-04-01
2395,1916,Visa,Credit,4234252140022115,115,YES,1,$7400,04/1994,2010,No,2028-09-01
3305,1916,Visa,Debit (Prepaid),4541177168542351,768,NO,1,$64,06/2005,2014,No,2035-08-01
2856,1916,Mastercard,Debit,5079032910713562,402,YES,2,$7343,05/2026,2013,No,2035-10-01
3258,1916,Visa,Credit,4494411189246879,670,YES,1,$5500,06/2003,2010,No,2032-05-01
1540,143,Mastercard,Debit,5969614895288925,729,YES,1,$21227,02/2020,2020,No,2033-06-01
1541,143,Mastercard,Debit,5183544081050284,754,YES,1,$21943,02/2020,2020,No,2035-05-01
5003,1176,Mastercard,Debit,5274657041301974,436,YES,2,$47833,10/2026,2010,No,2034-10-01
3644,1194,Visa,Debit,4312743637718042,556,YES,2,$17245,06/2019,2019,No,2028-10-01
5999,1194,Mastercard,Debit,5312379293764300,244,NO,2,$17564,12/2010,2010,No,2030-08-01
4614,1194,Visa,Credit,4678372291668326,966,YES,1,$14100,09/2006,2025,No,2030-05-01
2724,580,Mastercard,Debit,5498308482575223,952,YES,1,$14471,04/2014,2014,No,2032-05-01
5109,580,Mastercard,Debit,5252283992419484,136,YES,1,$11399,10/2008,2010,No,2029-01-01
2961,580,Mastercard,Credit,5795691987889821,416,YES,3,$12400,05/2008,2022,No,2028-09-01
5391,4,Visa,Debit,4537266913886102,787,YES,1,$38648,11/2003,2021,No,2031-12-01
1083,4,Mastercard,Debit,5817981997085182,755,YES,2,$41051,02/2006,2006,No,2031-07-01
4201,4,Mastercard,Debit,5693655667464241,500,YES,2,$9683,08/2007,2016,No,2033-05-01
3344,530,Mastercard,Debit,5919043204819594,711,NO,2,$15061,06/2007,2007,No,2030-11-01
5110,530,Mastercard,Debit,5159330722218973,857,YES,2,$16652,10/2008,2010,No,2031-10-01
4926,530,Visa,Debit,4461414789391516,277,YES,2,$15458,09/2019,2019,No,2033-08-01
3145,530,Mastercard,Debit,5955587375467605,522,YES,2,$11475,05/2014,2014,No,2031-07-01
4021,530,Mastercard,Debit,5224140626818585,329,YES,1,$12031,07/2014,2014,No,2032-09-01
5779,1826,Mastercard,Debit (Prepaid),5691905533359944,982,YES,1,$49,12/2002,2024,No,2031-04-01
4666,595,Mastercard,Debit,5406659343798231,868,YES,2,$14408,09/2008,2022,No,2031-01-01
3049,595,Mastercard,Debit,5268706720915465,202,YES,1,$18035,05/2010,2010,No,2034-06-01
4667,595,Mastercard,Debit,5007147574833881,560,YES,2,$16786,09/2008,2022,No,2031-09-01
2128,595,Visa,Debit,4345682874994564,331,YES,1,$12009,03/2006,2024,No,2034-04-01
4423,1022,Discover,Credit,6315959001873783,118,YES,1,$6800,08/2014,2014,No,2035-06-01
2504,1022,Mastercard,Credit,5887964726362356,671,YES,1,$10300,04/2006,2024,No,2028-11-01
5148,1022,Mastercard,Debit,5944670401278171,806,YES,2,$16274,10/2009,2024,No,2031-12-01
1158,246,Visa,Debit,4957823817777302,413,YES,1,$40350,02/2008,2014,No,2029-10-01
3400,246,Visa,Credit,4021539917884489,497,YES,1,$22500,06/2008,2010,No,2029-10-01
6075,246,Visa,Debit,4361392563969799,417,YES,1,$26110,12/2012,2026,No,2029-01-01
1543,270,Mastercard,Debit,5690579854372424,790,YES,1,$24886,02/2020,2020,No,2032-03-01
1816,270,Visa,Debit,4102843004395648,452,YES,2,$12257,02/2020,2020,No,2028-12-01
5626,1945,Visa,Credit,4335011442006835,412,YES,1,$9700,11/2010,2026,No,2035-06-01
3381,1945,Mastercard,Debit,5131116413550841,615,YES,1,$11712,06/2008,2019,No,2029-04-01
3614,1945,Visa,Debit,4684821008065663,164,YES,1,$10318,06/2016,2016,No,2030-09-01
3763,1540,Mastercard,Debit,5883802092372517,346,YES,1,$3836,07/2006,2024,No,2033-10-01
3496,1540,Visa,Credit,4495172888223801,269,YES,2,$13200,06/2010,2025,No,2034-10-01
5562,1540,Mastercard,Debit (Prepaid),5037187439217055,955,NO,2,$56,11/2009,2025,No,2032-05-01
3077,409,Visa,Debit,4702266560105457,749,YES,1,$14999,05/2010,2010,No,2028-11-01
4007,409,Mastercard,Debit,5215769270589143,897,YES,2,$9281,07/2013,2013,No,2030-09-01
5690,409,Visa,Debit,4514228052643760,763,NO,1,$15512,11/2013,2013,No,2031-02-01
1817,694,Visa,Debit (Prepaid),4316296167662583,621,YES,2,$67,02/2020,2020,No,2030-10-01
2371,382,Mastercard,Debit,5687094950907399,289,YES,1,$13206,03/2018,2018,No,2035-02-01
5415,382,Visa,Debit,4877797934126603,237,YES,1,$11809,11/2026,2010,No,2035-09-01
5324,629,Visa,Debit,4194422558945686,208,NO,1,$29793,10/2017,2017,No,2033-02-01
5523,629,Mastercard,Debit (Prepaid),5433671830348176,732,YES,1,$80,11/2008,2022,No,2032-11-01
4712,629,Mastercard,Debit,5774618783513739,902,YES,2,$32447,09/2009,2024,No,2035-12-01
5392,1211,Visa,Debit,4208678188310578,462,YES,1,$23912,11/2003,2024,No,2031-04-01
3721,1211,Visa,Debit,4904264423390551,240,YES,2,$119,07/2026,2026,No,2033-09-01
5563,1211,Mastercard,Debit,5291048760665798,940,YES,1,$19137,11/2009,2026,No,2033-03-01
5524,823,Mastercard,Debit,5594052672345392,748,YES,1,$13609,11/2008,2010,No,2034-09-01
2868,823,Visa,Credit,4009130422427807,247,YES,2,$8600,05/2026,2026,No,2033-08-01
2639,89,Mastercard,Debit,5250142801861718,485,YES,2,$9401,04/2010,2025,No,2029-03-01
2640,89,Mastercard,Debit,5291753153918147,855,YES,1,$9742,04/2010,2010,No,2034-09-01
1544,1751,Mastercard,Credit,5089899761133479,743,YES,2,$4600,02/2020,2020,No,2034-06-01
5377,888,Mastercard,Debit,5551460726922763,115,YES,2,$10305,11/2002,2010,No,2034-11-01
4668,81,Mastercard,Credit,5419443574655374,520,YES,2,$13300,09/2008,2022,No,2031-05-01
2897,81,Mastercard,Debit (Prepaid),5391276903408071,935,YES,2,$48,05/2006,2014,No,2034-01-01
4525,81,Visa,Credit,4328702811759379,564,NO,1,$10600,09/2002,2013,No,2031-12-01
4966,87,Mastercard,Debit (Prepaid),5251447871603744,292,YES,1,$95,10/2002,2025,No,2028-05-01
3607,87,Mastercard,Debit,5210434230147620,262,YES,2,$20417,06/2016,2016,No,2034-12-01
6118,1833,Mastercard,Debit,5198052110187452,912,YES,1,$16064,12/2016,2016,No,2028-09-01
1545,1833,Mastercard,Debit (Prepaid),5390138872145738,267,YES,1,$98,02/2020,2020,No,2034-07-01
2345,1833,Visa,Debit,4078898258495002,929,YES,2,$16386,03/2015,2015,No,2028-12-01
1818,1833,Visa,Credit,4301058381185328,147,YES,1,$10100,02/2020,2020,No,2031-01-01
3636,829,Visa,Credit,4066440794075203,921,YES,2,$8200,06/2018,2018,No,2029-05-01
3840,1879,Mastercard,Debit,5201386771432172,392,YES,1,$4976,07/2008,2022,No,2029-01-01
4560,236,Visa,Debit,4003314505746426,531,YES,2,$6076,09/2026,2025,No,2032-09-01
1546,1619,Mastercard,Credit,5218007897890577,185,YES,3,$8000,02/2020,2020,No,2035-05-01
1443,1619,Discover,Credit,6997197066610978,619,YES,2,$14600,02/2020,2020,No,2031-10-01
5111,1619,Mastercard,Credit,5105294422027242,831,YES,1,$8300,10/2008,2010,No,2033-07-01
3015,1619,Visa,Debit,4063054242876751,647,YES,2,$19054,05/2009,2017,No,2034-12-01
1547,1146,Mastercard,Debit,5078853441156478,930,YES,1,$29265,02/2020,2020,No,2035-02-01
1548,1146,Mastercard,Debit,5547476180953081,765,YES,1,$22245,02/2020,2020,No,2032-07-01
1549,1146,Mastercard,Debit,5788341339048168,750,YES,2,$17028,02/2020,2020,No,2028-10-01
1172,803,Mastercard,Debit (Prepaid),5390318153988797,243,YES,2,$67,02/2009,2014,No,2035-01-01
3222,803,Discover,Credit,6713344750325700,728,YES,2,$15300,06/2001,2025,No,2035-05-01
4882,803,Mastercard,Debit,5918188974230799,670,YES,1,$20552,09/2015,2015,No,2028-07-01
2617,1686,Visa,Credit,4623874187817166,385,YES,1,$16300,04/2009,2013,No,2028-10-01
2999,1686,Mastercard,Credit,5430681770747921,594,YES,2,$10800,05/2009,2010,No,2030-03-01
1281,1342,Visa,Debit (Prepaid),4971872629769691,724,YES,3,$64,02/2011,2025,No,2030-09-01
2070,1371,Visa,Credit,4007064696917946,478,YES,1,$17300,03/2026,2007,No,2035-12-01
2328,1371,Mastercard,Credit,5282316108928795,378,YES,1,$13900,03/2014,2014,No,2030-05-01
3117,1371,Mastercard,Debit,5739342319047051,749,YES,2,$23807,05/2012,2026,No,2030-06-01
4059,1371,Visa,Debit (Prepaid),4025636893394293,112,NO,2,$140,07/2017,2017,No,2033-10-01
4446,1371,Mastercard,Debit,5969443034028028,783,YES,2,$26329,08/2015,2015,No,2030-08-01
3929,1371,Mastercard,Debit,5572820991241224,178,NO,1,$25224,07/2010,2025,No,2028-10-01
4387,1067,Discover,Credit,6276276211895289,681,YES,2,$8500,08/2012,2026,No,2029-12-01
1063,1067,Visa,Credit,4690211102957031,820,NO,1,$11200,02/2005,2024,No,2028-09-01
3382,1067,Mastercard,Debit,5309046764363183,336,YES,2,$14576,06/2008,2025,No,2029-12-01
3016,1067,Visa,Credit,4668940576231188,310,YES,1,$9000,05/2009,2024,No,2035-06-01
1819,1067,Visa,Debit,4937598275581336,557,YES,1,$21409,02/2020,2020,No,2034-09-01
2602,1019,Mastercard,Debit,5722539468448178,567,YES,2,$7406,04/2009,2014,No,2034-09-01
5170,1019,Visa,Credit,4318814007161209,388,YES,2,$3300,10/2009,2010,No,2028-10-01
5112,1019,Mastercard,Credit,5436428996800938,845,YES,1,$7300,10/2008,2010,No,2030-07-01
4794,1019,Visa,Debit,4811603557913131,994,YES,1,$4386,09/2010,2016,No,2033-03-01
6025,1568,Visa,Credit,4165611178865695,388,YES,1,$13000,12/2010,2026,No,2029-09-01
3000,1568,Mastercard,Debit,5390794078159439,644,YES,2,$9120,05/2009,2013,No,2031-05-01
2913,1765,Visa,Debit,4240386642532591,460,YES,1,$11588,05/2006,2022,No,2035-12-01
4808,1765,Mastercard,Credit,5529087189553039,242,NO,1,$7500,09/2011,2025,No,2029-12-01
4376,1765,Visa,Debit,4874991494846383,140,YES,2,$18042,08/2011,2025,No,2033-08-01
5731,1875,Mastercard,Debit,5208237598527230,261,YES,2,$13694,11/2017,2017,No,2029-01-01
4100,1875,Mastercard,Debit,5198979610127128,198,YES,2,$15849,08/2001,2024,No,2035-02-01
4167,1875,Visa,Debit,4557993037807765,133,YES,1,$16566,08/2005,2024,No,2035-03-01
5955,1875,Discover,Credit,6626432321225878,326,YES,1,$10400,12/2009,2024,No,2033-10-01
1550,1111,Mastercard,Credit,5222647370028655,719,YES,1,$9200,02/2020,2020,No,2032-08-01
1551,1111,Mastercard,Debit,5809837164960502,924,YES,2,$17967,02/2020,2020,No,2030-11-01
1552,1574,Mastercard,Debit,5782529755084769,269,YES,1,$13161,02/2020,2020,No,2031-07-01
1041,189,Visa,Credit,4754358973470963,373,YES,2,$11700,02/2026,2022,No,2035-04-01
1370,189,Mastercard,Debit,5027764290591247,566,YES,1,$17678,02/2017,2017,No,2035-02-01
4887,189,Visa,Debit (Prepaid),4326629340318761,522,YES,1,$81,09/2015,2015,No,2032-05-01
4055,189,Mastercard,Debit,5305887216431015,421,YES,2,$26231,07/2017,2017,No,2033-02-01
2367,466,Visa,Credit,4856130775211817,465,YES,1,$7700,03/2017,2017,No,2028-08-01
5467,466,Visa,Credit,4665143171978631,867,YES,1,$6800,11/2006,2024,No,2033-01-01
2247,466,Mastercard,Debit,5937799398015248,923,YES,2,$736,03/2010,2015,No,2028-09-01
5263,659,Visa,Debit (Prepaid),4060923248609933,596,YES,1,$96,10/2012,2026,No,2028-08-01
5304,659,Mastercard,Debit,5310596598623892,141,NO,1,$14977,10/2015,2015,No,2033-05-01
1821,659,Visa,Debit,4341345706839092,273,YES,1,$13162,02/2020,2020,No,2034-10-01
4864,659,Visa,Debit,4623542302475012,482,YES,2,$17649,09/2013,2013,No,2032-08-01
5658,659,Visa,Debit,4494703150961667,363,YES,1,$10538,11/2011,2025,No,2031-08-01
5486,659,Mastercard,Credit,5605519998768278,522,YES,2,$10500,11/2007,2025,No,2034-02-01
4973,942,Visa,Debit,4374159186975002,407,YES,1,$39441,10/2002,2022,No,2031-05-01
3174,942,Mastercard,Debit,5253617024037347,224,YES,2,$27720,05/2016,2016,No,2035-07-01
2772,942,Visa,Credit,4309882951597541,139,YES,2,$5300,04/2017,2017,No,2030-02-01
1822,841,Visa,Debit,4252420197645247,661,YES,2,$20182,02/2020,2020,No,2029-06-01
1553,1056,Mastercard,Debit,5227469913438853,788,YES,1,$41816,02/2020,2020,No,2032-05-01
3586,1056,Visa,Debit,4339544686242558,141,YES,2,$39457,06/2014,2014,No,2029-09-01
3441,345,Visa,Credit,4346937080498804,769,YES,3,$7900,06/2009,2024,No,2035-10-01
1084,308,Mastercard,Credit,5603668323038217,118,YES,2,$7400,02/2006,2022,No,2035-04-01
3628,308,Mastercard,Debit (Prepaid),5677571318458572,426,YES,2,$107,06/2018,2018,No,2035-05-01
3280,1156,Visa,Debit,4129256843458775,936,YES,2,$88743,06/2026,2010,No,2032-02-01
3143,1156,Discover,Credit,6822627615926082,344,NO,1,$2500,05/2014,2014,No,2035-11-01
4128,1156,Mastercard,Debit,5843025504634580,568,YES,1,$151223,08/2026,2024,No,2035-10-01
3764,561,Mastercard,Debit,5250625336912959,326,YES,1,$26960,07/2006,2010,No,2030-11-01
2716,561,Mastercard,Debit (Prepaid),5918296616309874,983,YES,1,$69,04/2013,2013,No,2028-02-01
4575,561,Mastercard,Credit,5175842699412235,438,YES,1,$9100,09/2005,2015,No,2032-05-01
5316,1522,Visa,Credit,4260588104283621,646,YES,2,$23000,10/2016,2016,No,2029-04-01
5213,1522,Visa,Credit,4328913170467623,875,YES,2,$21900,10/2010,2013,No,2033-08-01
5545,695,Visa,Debit,4918920924597941,463,YES,1,$22676,11/2008,2026,No,2028-10-01
3442,285,Visa,Debit (Prepaid),4099931530727553,393,YES,1,$65,06/2009,2024,No,2035-09-01
4196,285,Discover,Credit,6749467984713176,619,YES,2,$12000,08/2007,2026,No,2032-06-01
2156,285,Visa,Debit,4141516913053061,962,YES,1,$20723,03/2007,2013,No,2035-11-01
3608,113,Mastercard,Credit,5263770459718869,775,YES,2,$14200,06/2016,2016,No,2030-12-01
3705,113,Visa,Debit,4642596554799017,494,YES,1,$18818,07/2003,2022,No,2028-12-01
4586,113,Visa,Debit,4197307053098795,125,YES,1,$20509,09/2005,2007,No,2034-04-01
4526,113,Visa,Debit,4171435281156177,914,YES,1,$17510,09/2002,2022,No,2032-08-01
4937,1039,Visa,Debit,4510409231872101,704,YES,1,$3335,10/1998,2026,No,2032-02-01
5791,1039,Mastercard,Debit,5804171060704037,104,YES,2,$4598,12/2003,2017,No,2034-10-01
5004,1039,Mastercard,Debit,5955617938111739,483,YES,2,$18498,10/2026,2010,No,2031-03-01
2943,176,Visa,Debit,4801908937828143,380,YES,2,$7312,05/2007,2022,No,2033-08-01
2603,176,Mastercard,Debit,5064601983715345,589,YES,2,$34799,04/2009,2014,No,2032-08-01
6026,176,Visa,Debit (Prepaid),4787366069867365,787,YES,2,$57,12/2010,2017,No,2033-11-01
2049,1104,Visa,Debit,4860568003530350,137,YES,1,$14383,03/2003,2025,No,2035-07-01
4507,1104,Visa,Debit,4699453860223857,654,NO,1,$20666,09/2000,2025,No,2034-05-01
4849,1104,Mastercard,Credit,5882977035145192,491,YES,2,$11400,09/2013,2013,No,2032-04-01
3994,1104,Mastercard,Debit,5229188034672607,135,YES,2,$19695,07/2012,2026,No,2035-11-01
5766,1104,Visa,Debit,4061173043608031,265,YES,1,$16578,12/2000,2010,No,2035-04-01
